"","Longitude","Latitude","Date","Survey_Type"
"4874","-77.02497","38.93354",2012-02-28,"transect"
"994","-77.00378","38.95111",2011-05-04,"transect"
"5894","-77.04695","38.92966",2013-01-29,"transect"
"2567","-77.00939","38.94457",2012-01-27,"transect"
"11468","-77.03012","38.90456",2018-02-25,"transect"
"6571","-77.05022","38.92687",2014-05-06,"transect"
"117","-77.01515","38.95693",2020-04-02,"transect"
"8045","-77.05412","38.92008",2013-07-05,"transect"
"11112","-77.00814","38.90614",2018-04-11,"transect"
"8032","-77.03245","38.9202",2018-06-24,"transect"
"10918","-77.01344","38.90674",2017-06-20,"transect"
"1549","-77.02076","38.94917",2010-01-06,"transect"
"8447","-77.01921","38.91814",2012-06-27,"transect"
"6955","-77.04554","38.92505",2019-06-07,"Transect"
"3478","-77.03526","38.93972",2013-03-28,"transect"
"686","-77.00627","38.95208",2010-05-12,"transect"
"5807","-77.02154","38.93014",2015-08-21,"transect"
"5556","-77.0418","38.93123",2012-02-04,"transect"
"2318","-77.01734","38.94602",2014-10-11,"transect"
"6539","-77.02201","38.92711",2016-02-18,"transect"
"8461","-77.0496","38.91802",2010-05-13,"Transect1"
"10181","-77.0616","38.91062",2013-04-07,"transect"
"4815","-77.01297","38.93378",2013-12-27,"transect"
"5946","-77.0443","38.92942",2011-03-15,"transect"
"7728","-77.05334","38.92166",2010-06-15,"transect"
"10317","-77.0256","38.90989",2014-12-28,"transect3"
"8075","-77.0538","38.91996",2013-02-07,"transect"
"7606","-77.04258","38.92226",2016-03-16,"transect"
"5307","-77.03012","38.9322",2011-12-20,"transect"
"5616","-77.00767","38.93111",2013-08-16,"transect"
"300","-77.02606","38.95414",2019-07-04,"transect"
"8571","-77.05567","38.91741",2014-05-22,"transect"
"7579","-77.04648","38.92238",2014-10-21,"transect"
"2501","-77.02014","38.94469",2015-02-25,"transect"
"10904","-77.01812","38.90674",2018-10-26,"transect"
"4411","-77.01266","38.93584",2018-01-17,"transect"
"7043","-77.01017","38.92481",2017-09-26,"transect"
"10651","-77.06534","38.90771",2019-07-07,"transect"
"4985","-77.0256","38.93317",2019-04-27,"Transect1"
"7219","-77.0443","38.92396",2020-03-05,"transect"
"5137","-77.02061","38.93269",2010-11-26,"transect"
"9558","-77.03947","38.9139",2014-08-17,"transect"
"3589","-77.03495","38.93899",2015-11-29,"transect"
"733","-77.02653","38.95184",2016-03-15,"transect"
"8251","-77.05318","38.91899",2011-07-04,"first_transect"
"6496","-77.0351","38.92723",2015-01-14,"transect"
"2617","-77.01469","38.9442",2013-01-08,"transect"
"3018","-77.01173","38.94202",2019-02-06,"transect"
"6351","-77.03962","38.92772",2011-08-24,"transect"
"11630","-77.03651","38.90395",2019-10-13,"Transect"
"7756","-77.04648","38.92154",2018-05-13,"transect"
"1934","-77.01578","38.94784",2010-11-07,"transect"
"6457","-77.03775","38.92735",2017-03-27,"transect"
"1271","-77.00643","38.95026",2018-05-12,"transect"
"6257","-77.04944","38.92808",2020-03-22,"transect"
"2975","-77.02825","38.94214",2020-01-09,"Transect1"
"4110","-77.01126","38.93693",2014-05-24,"transect"
"10686","-77.02217","38.90759",2018-10-09,"transect"
"10538","-77.06767","38.90832",2012-01-06,"transect"
"8928","-77.04352","38.91584",2014-11-02,"transect"
"3004","-77.02092","38.94202",2018-03-07,"Transect1"
"6493","-77.03557","38.92723",2011-09-17,"transect"
"5927","-77.02528","38.92954",2013-10-24,"transect"
"4519","-77.03167","38.93536",2012-06-16,"transect"
"2784","-77.00908","38.94324",2017-10-02,"transect"
"7818","-77.05006","38.92117",2010-11-22,"transect"
"6452","-77.04196","38.92735",2012-10-02,"transect"
"3639","-77.03978","38.93875",2012-03-27,"transect"
"3010","-77.01406","38.94202",2016-12-26,"transect"
"8253","-77.05115","38.91899",2015-02-15,"transect"
"11808","-77.02856","38.90322",2015-10-24,"transect"
"7904","-77.04508","38.92069",2017-06-30,"transect"
"11534","-77.00331","38.90444",2019-02-16,"transect"
"3363","-77.01905","38.94045",2014-11-04,"transect"
"6936","-77.03978","38.92517",2019-07-13,"transect"
"11675","-77.03339","38.90383",2013-11-13,"transect"
"9321","-77.03432","38.91462",2020-04-21,"transect"
"10354","-77.06612","38.90953",2017-09-17,"transects"
"583","-77.00128","38.95245",2011-07-11,"transect"
"11514","-77.02918","38.90444",2015-10-26,"Transect3"
"5408","-77.01905","38.93184",2010-03-04,"transect"
"2258","-77.01687","38.94627",2012-01-25,"transect"
"2326","-77.01079","38.94602",2014-07-02,"transect"
"7909","-77.03978","38.92069",2014-08-21,"transect"
"5464","-77.02123","38.9316",2015-12-31,"transect"
"2087","-77.02809","38.94699",2010-04-05,"transect"
"7054","-77.04321","38.92469",2016-07-30,"TRANSECT"
"614","-77.00238","38.95233",2018-03-25,"transect"
"10395","-77.06487","38.90929",2014-06-18,"transect"
"6990","-77.04289","38.92493",2016-12-17,"transect_2"
"10793","-77.06658","38.90711",2017-08-08,"transect"
"3764","-77.02108","38.93827",2018-07-28,"transect"
"6313","-77.0111","38.92796",2014-08-01,"transect"
"9149","-77.05848","38.91511",2015-05-04,"transect"
"7891","-77.01391","38.92081",2019-11-10,"transect"
"7022","-77.04305","38.92481",2015-02-09,"transect"
"2988","-77.00877","38.94214",2019-03-14,"transect"
"1230","-77.02388","38.95026",2011-05-22,"transect"
"5289","-77.00799","38.93233",2019-08-08,"transect"
"9101","-77.03697","38.91535",2013-12-01,"transect"
"8895","-77.03682","38.91596",2019-01-29,"transect"
"9200","-77.04679","38.91499",2018-02-24,"transect"
"9686","-77.05848","38.91317",2017-04-04,"transect"
"7870","-77.0538","38.92081",2017-07-02,"transect"
"8101","-77.05193","38.91984",2012-05-07,"transect"
"10684","-77.02248","38.90759",2018-09-10,"transect"
"9084","-77.05536","38.91535",2010-09-27,"transect"
"10345","-77.03682","38.90965",2019-11-05,"transect"
"5822","-77.03682","38.93002",2011-01-03,"transect"
"11798","-77.03199","38.90322",2012-09-06,"transect"
"8029","-77.03308","38.9202",2017-07-31,"transect"
"11685","-77.02201","38.90383",2017-04-14,"transect"
"9797","-77.06035","38.91256",2010-09-04,"transect"
"1314","-77.0284","38.95002",2015-06-19,"transect"
"11360","-77.02762","38.90504",2016-01-05,"transect"
"173","-77.02404","38.95608",2012-11-17,"transect"
"80","-77.01562","38.95717",2020-01-14,"transect"
"11281","-77.02606","38.90529",2017-04-02,"Transect"
"8202","-77.0323","38.91935",2018-05-31,"transect"
"9253","-77.027","38.91487",2010-03-20,"transect"
"5874","-77.03869","38.92978",2015-11-06,"transect"
"8471","-77.0178","38.91802",2017-05-04,"transect"
"1695","-77.01687","38.94869",2018-05-10,"transect"
"7366","-77.04944","38.92335",2012-04-13,"transect"
"5193","-77.01656","38.93257",2012-02-09,"Transect2"
"7315","-77.03806","38.9236",2015-11-15,"transect"
"8913","-77.05458","38.91584",2017-07-03,"transect"
"10823","-77.06689","38.90698",2010-05-07,"transect"
"4707","-77.01531","38.93426",2018-05-09,"transect"
"7722","-77.01313","38.92178",2011-12-12,"Transect"
"7162","-77.01064","38.92432",2012-02-16,"transect"
"10368","-77.02684","38.90953",2018-08-01,"transect"
"8643","-77.05147","38.91717",2015-06-15,"transect"
"3059","-77.03308","38.94178",2012-07-23,"transect"
"1057","-77.00861","38.95087",2015-02-08,"transect"
"4933","-77.04352","38.9333",2016-07-17,"transect"
"857","-77.00705","38.95148",2014-04-28,"transect"
"5207","-77.04445","38.93245",2015-12-23,"Transect"
"7360","-77.01734","38.92348",2015-02-22,"transect"
"9072","-77.02482","38.91547",2013-04-17,"transect"
"1017","-77.01531","38.95099",2017-09-15,"transect"
"11624","-77.03806","38.90395",2015-02-06,"transect"
"5633","-77.02045","38.93099",2013-01-30,"transect"
"8543","-77.01858","38.91766",2011-04-14,"transect"
"11553","-77.02248","38.90432",2014-11-01,"transect"
"7000","-77.03292","38.92493",2014-03-06,"transect"
"664","-77.00082","38.9522",2013-12-04,"transect"
"2707","-77.02014","38.9436",2018-02-08,"transect"
"10713","-77.02435","38.90747",2012-12-09,"transect"
"5935","-77.02108","38.92954",2016-05-30,"transect"
"1408","-77.01469","38.94978",2016-11-19,"transect"
"7847","-77.02388","38.92105",2020-02-29,"transect"
"861","-77.00627","38.95148",2013-03-13,"transect"
"6772","-77.00877","38.92602",2018-02-19,"transect"
"7716","-77.03136","38.92178",2010-02-04,"transect"
"9822","-77.05895","38.91244",2017-10-24,"transect"
"3687","-77.04009","38.93851",2017-01-18,"transect"
"1225","-77.02949","38.95026",2010-05-29,"transect"
"10613","-77.02513","38.90795",2011-03-08,"transect"
"11755","-77.03448","38.90335",2019-11-18,"Transect4"
"3193","-77.02341","38.9413",2011-04-10,"transect"
"7200","-77.03947","38.92408",2018-01-14,"transect"
"4373","-77.0164","38.93596",2010-09-07,"transect"
"10814","-77.01406","38.90711",2016-01-06,"transect4"
"7150","-77.03541","38.92432",2019-07-08,"transect"
"8094","-77.015","38.91996",2017-03-18,"transect"
"8312","-77.01671","38.91875",2013-09-08,"thirdtransect"
"2240","-77.01313","38.94639",2011-01-05,"transect"
"6050","-77.03947","38.92893",2017-01-08,"transect"
"2602","-77.0111","38.94433",2017-04-26,"transect"
"3553","-77.01952","38.93924",2016-02-07,"Transect"
"615","-77.00222","38.95233",2012-03-28,"transect"
"10168","-77.02809","38.91074",2017-08-13,"transect"
"3360","-77.03354","38.94045",2015-04-14,"transect"
"8305","-77.03744","38.91875",2014-10-01,"transect"
"4645","-77.02373","38.93463",2019-08-29,"transect"
"8825","-77.03635","38.9162",2010-06-22,"transect"
"4698","-77.03308","38.93426",2012-07-15,"transect"
"6578","-77.03838","38.92687",2013-03-16,"transect "
"3340","-77.03308","38.94057",2015-06-13,"transect"
"4951","-77.02404","38.9333",2016-01-18,"transect"
"3467","-77.0164","38.93984",2017-04-10,"transect"
"1922","-77.02949","38.94784",2011-07-23,"transect"
"3381","-77.01936","38.94033",2010-02-26,"transect4"
"4333","-77.01952","38.93608",2014-04-18,"transect"
"10160","-77.06082","38.91074",2015-11-03,"transect"
"4566","-77.01173","38.93511",2016-03-21,"transect"
"1611","-77.01999","38.94893",2011-08-09,"transect"
"10618","-77.0683","38.90783",2014-02-06,"transect"
"6555","-77.03713","38.92699",2018-01-08,"transect"
"3281","-77.0083","38.94093",2019-05-23,"transect"
"11682","-77.02248","38.90383",2013-09-13,"thirdtransect"
"6265","-77.03417","38.92808",2012-10-13,"transect"
"10924","-77.06845","38.90662",2010-08-21,"transect"
"9030","-77.04539","38.91559",2014-06-23,"transect"
"2283","-77.01702","38.94614",2012-08-13,"transect"
"1865","-77.01578","38.94808",2013-08-02,"transect"
"7333","-77.02201","38.9236",2010-08-20,"transect"
"1648","-77.01702","38.94881",2011-05-05,"transect"
"10622","-77.06705","38.90783",2018-03-31,"transect "
"6637","-77.0256","38.92663",2015-09-22,"transect"
"10157","-77.06144","38.91074",2013-03-07,"transect"
"1083","-77.00986","38.95075",2015-09-12,"transect"
"2255","-77.02715","38.94627",2018-10-18,"transect"
"5890","-77.00799","38.92978",2011-08-07,"transect"
"4619","-77.03869","38.93475",2016-10-04,"transect"
"9980","-77.06222","38.91159",2019-03-13,"transect"
"7793","-77.05365","38.92129",2015-02-02,"transect"
"3592","-77.02341","38.93899",2011-09-20,"transect"
"10609","-77.03588","38.90795",2017-06-11,"transect"
"5731","-77.03651","38.93051",2013-11-19,"transect"
"7367","-77.04804","38.92335",2017-10-30,"transect"
"8568","-77.01874","38.91753",2013-01-05,"transect"
"6068","-77.04523","38.92881",2010-07-30,"transect"
"2610","-77.03276","38.9442",2011-06-20,"transect"
"5397","-77.04243","38.93184",2015-10-03,"transect"
"8971","-77.05458","38.91572",2016-08-21,"transect"
"10386","-77.02684","38.90941",2012-04-03,"transect"
"2864","-77.0164","38.94275",2018-07-23,"transect"
"6759","-77.02684","38.92602",2018-11-07,"transect"
"211","-77.01235","38.95548",2013-12-25,"transect"
"3852","-77.01734","38.93802",2011-10-24,"transect"
"11529","-77.02326","38.90444",2011-09-16,"transect"
"10277","-77.02731","38.91014",2018-03-04,"transect"
"10326","-77.06191","38.90977",2013-05-31,"transect"
"3702","-77.01625","38.93851",2013-11-18,"transect"
"3009","-77.01578","38.94202",2011-09-01,"transect"
"11721","-77.02684","38.90359",2013-08-27,"transect"
"6673","-77.04367","38.92638",2016-08-29,"transect"
"1878","-77.01328","38.94808",2010-10-30,"Transect"
"8680","-77.01999","38.91705",2011-11-21,"transect"
"7195","-77.04414","38.92408",2010-02-23,"transect"
"754","-77.00658","38.95184",2012-11-05,"transect"
"10943","-77.01952","38.90662",2013-04-23,"first_transect"
"9334","-77.05817","38.9145",2010-03-14,"transect"
"8433","-77.04726","38.91814",2016-10-19,"transect"
"8572","-77.05521","38.91741",2017-05-14,"transect"
"7780","-77.04523","38.92141",2010-03-21,"transect"
"2608","-77.03417","38.9442",2010-07-31,"transect1"
"1910","-77.01406","38.94796",2020-01-25,"transect"
"5097","-77.01297","38.93281",2019-06-05,"transect"
"6537","-77.02497","38.92711",2010-03-06,"transect"
"4751","-77.02435","38.93402",2015-06-09,"transect"
"8230","-77.05287","38.91911",2011-03-20,"transect"
"3802","-77.02139","38.93814",2016-01-23,"transect"
"401","-77.00487","38.95305",2015-12-09,"transect"
"628","-77.02809","38.9522",2011-04-05,"transect"
"3269","-77.03058","38.94093",2019-07-28,"transect"
"2540","-77.01921","38.94457",2016-07-26,"transect"
"4821","-77.04149","38.93366",2016-09-03,"transect"
"5527","-77.02918","38.93136",2014-05-07,"transect"
"5099","-77.01173","38.93281",2017-08-09,"transect"
"8093","-77.02684","38.91996",2018-01-22,"transect"
"9305","-77.05614","38.91462",2011-07-20,"transect"
"11545","-77.02466","38.90432",2012-10-28,"transect"
"542","-77.01453","38.95269",2013-01-22,"transect"
"1899","-77.02357","38.94796",2010-02-09,"transect"
"3984","-77.00736","38.93754",2017-10-17,"transect"
"5877","-77.03105","38.92978",2020-03-03,"transect"
"5639","-77.01235","38.93099",2011-06-25,"transect"
"5870","-77.04819","38.92978",2019-06-22,"transect"
"6461","-77.03588","38.92735",2014-08-03,"transect"
"10702","-77.06674","38.90747",2010-05-18,"transect"
"9355","-77.03417","38.9145",2015-10-17,"transect"
"9846","-77.05521","38.91232",2017-11-21,"transect3"
"8358","-77.03884","38.9185",2019-01-26,"transect"
"531","-77.00019","38.95281",2019-04-07,"transect"
"465","-77.00565","38.95293",2014-11-29,"transect1"
"10207","-77.0616","38.9105",2016-10-18,"transect"
"6097","-77.0376","38.92869",2015-05-08,"transect"
"536","-77.01983","38.95269",2018-06-08,"transect"
"9367","-77.0323","38.9145",2010-05-24,"transect"
"9045","-77.05739","38.91547",2018-08-19,"transect"
"2438","-77.00954","38.9453",2015-04-20,"transect"
"10581","-77.06658","38.90808",2014-04-01,"transect"
"10656","-77.02482","38.90771",2012-04-02,"first_transect"
"9573","-77.05723","38.91377",2010-02-10,"transect"
"2302","-77.03183","38.94602",2010-04-01,"transect"
"4007","-77.03354","38.9373",2018-07-26,"transect"
"3035","-77.01936","38.9419",2013-01-07,"transect"
"4267","-77.02154","38.93633",2017-04-28,"transect"
"7588","-77.03121","38.92238",2017-05-25,"transect"
"6771","-77.00892","38.92602",2014-01-25,"transect"
"7214","-77.05271","38.92396",2017-11-13,"transect"
"9028","-77.0457","38.91559",2012-07-30,"transect"
"5727","-77.04726","38.93051",2011-06-06,"transect"
"1641","-77.02123","38.94881",2012-12-02,"transect"
"4791","-77.04321","38.93378",2018-11-05,"transect"
"3731","-77.01999","38.93839",2014-11-12,"transect"
"3186","-77.03058","38.9413",2015-01-25,"transect_2"
"11265","-77.00596","38.90541",2017-04-18,"transect"
"3791","-77.03651","38.93814",2019-04-18,"transect"
"5018","-77.02887","38.93305",2012-02-10,"transect"
"11629","-77.03666","38.90395",2017-04-07,"transect"
"8487","-77.02918","38.9179",2014-05-23,"transect4"
"3448","-77.01936","38.93996",2017-03-26,"transect"
"7201","-77.03775","38.92408",2019-06-02,"transect"
"3384","-77.01889","38.94033",2014-07-19,"transect"
"9871","-77.05521","38.9122",2015-04-22,"transect"
"2616","-77.01827","38.9442",2018-01-20,"transect"
"573","-77.015","38.95245",2015-02-07,"transect"
"7542","-77.03697","38.92263",2019-08-21,"transect"
"4289","-77.03027","38.9362",2016-05-10,"transect"
"6150","-77.01328","38.92857",2014-08-25,"transect"
"4211","-77.00752","38.93657",2012-07-02,"transect"
"11272","-77.02747","38.90529",2016-08-01,"transect"
"3051","-77.00861","38.9419",2010-10-05,"transect"
"11178","-77.03308","38.90577",2018-11-23,"transect1"
"9074","-77.02451","38.91547",2019-02-10,"transect"
"3912","-77.02669","38.93778",2015-01-26,"transect"
"4040","-77.0418","38.93705",2015-08-29,"transect"
"5989","-77.01687","38.92929",2012-10-19,"transect"
"6877","-77.05162","38.92541",2013-10-19,"transect"
"1192","-77.01812","38.95039",2010-11-10,"transect"
"10818","-77.06908","38.90698",2013-11-02,"transect"
"9189","-77.05661","38.91499",2019-06-23,"transect"
"11678","-77.0256","38.90383",2012-05-01,"transect"
"8754","-77.05489","38.91656",2017-03-14,"transect"
"419","-77.00206","38.95305",2017-12-10,"transect"
"11495","-77.03448","38.90444",2011-07-13,"transect"
"1830","-77.01687","38.9482",2016-07-05,"transect"
"2274","-77.02871","38.94614",2013-07-12,"transect"
"4011","-77.02684","38.9373",2014-12-14,"transect"
"6183","-77.01406","38.92845",2014-01-27,"transect"
"6239","-77.02248","38.9282",2012-12-22,"transect"
"9922","-77.03682","38.91196",2014-10-14,"transect"
"10649","-77.06565","38.90771",2016-11-25,"transect"
"9405","-77.03261","38.91438",2011-06-11,"transect"
"11789","-77.03495","38.90322",2015-09-02,"transect"
"5476","-77.04632","38.93148",2013-08-13,"transect"
"10158","-77.06128","38.91074",2013-10-23,"transect"
"10151","-77.0644","38.91074",2014-07-06,"transect"
"5286","-77.01095","38.93233",2014-09-12,"transect"
"8229","-77.05412","38.91911",2011-09-19,"transect"
"7236","-77.01064","38.92396",2017-03-03,"transect"
"10729","-77.06892","38.90735",2011-03-01,"transect"
"643","-77.00643","38.9522",2012-05-11,"transect"
"11282","-77.02591","38.90529",2014-08-09,"transect"
"1598","-77.00783","38.94905",2017-02-15,"transect"
"1670","-77.02326","38.94869",2018-11-25,"transect"
"6238","-77.02295","38.9282",2017-03-22,"transect"
"5153","-77.04508","38.93257",2010-12-15,"transect"
"8929","-77.04336","38.91584",2018-09-18,"transect"
"9219","-77.05879","38.91487",2015-02-20,"transect"
"11571","-77.02388","38.90419",2011-04-13,"thirdtransect"
"3447","-77.01952","38.93996",2018-05-19,"transect"
"4897","-77.04134","38.93342",2014-04-29,"Transect4"
"5138","-77.02045","38.93269",2020-04-02,"transect"
"4941","-77.0323","38.9333",2020-03-23,"transect"
"2676","-77.01313","38.94384",2013-09-28,"transect"
"9352","-77.0376","38.9145",2015-02-12,"transect"
"8713","-77.05225","38.91681",2013-09-14,"transect"
"4443","-77.00736","38.93572",2015-04-26,"transect"
"1066","-77.02357","38.95075",2014-08-20,"transect"
"2866","-77.01219","38.94275",2016-05-29,"transect"
"10097","-77.02871","38.91111",2018-07-17,"transect"
"2359","-77.03121","38.94578",2018-11-17,"transect"
"5789","-77.04788","38.93014",2012-06-27,"transect"
"5400","-77.03526","38.93184",2018-02-23,"Transect2"
"8729","-77.05661","38.91669",2017-08-04,"transect"
"6531","-77.0337","38.92711",2012-02-29,"transect"
"8178","-77.03993","38.91947",2014-10-11,"transect"
"2741","-77.01531","38.94348",2011-03-15,"transect"
"9792","-77.0284","38.91268",2015-09-23,"transect"
"5251","-77.04523","38.93233",2018-10-05,"transect"
"8193","-77.05069","38.91935",2016-03-28,"transect"
"9837","-77.06175","38.91232",2015-11-04,"transect"
"7342","-77.05318","38.92348",2011-07-15,"transect"
"5749","-77.0457","38.93039",2015-11-08,"transect"
"6677","-77.039","38.92638",2018-10-17,"transect"
"8578","-77.05084","38.91741",2015-01-05,"transect"
"4594","-77.04274","38.93487",2014-07-29,"transect"
"407","-77.00393","38.95305",2013-10-22,"transect1"
"10351","-77.0256","38.90965",2017-02-02,"transect"
"8551","-77.05115","38.91753",2013-04-27,"transect"
"8634","-77.01936","38.91729",2019-02-26,"transect"
"4766","-77.03728","38.9339",2019-03-27,"transect"
"8187","-77.01531","38.91947",2014-12-05,"transect"
"463","-77.00596","38.95293",2018-06-16,"transect"
"6839","-77.03775","38.92566",2016-02-12,"transect"
"7752","-77.05069","38.92154",2012-03-11,"transect"
"3163","-77.01858","38.94142",2017-01-07,"transect"
"11632","-77.03619","38.90395",2015-12-20,"transect"
"1222","-77.00612","38.95039",2012-10-06,"transects"
"7085","-77.04196","38.92457",2020-03-12,"transect"
"10727","-77.01438","38.90747",2014-08-17,"transect"
"10460","-77.02591","38.90892",2019-01-04,"transect"
"3614","-77.03806","38.93887",2013-02-10,"transect"
"6073","-77.0323","38.92881",2018-12-20,"transect"
"3058","-77.03432","38.94178",2020-04-03,"transect"
"8406","-77.03838","38.91826",2015-01-14,"transect"
"4361","-77.03074","38.93596",2012-09-25,"transect"
"9968","-77.03791","38.91171",2012-03-10,"transect"
"9690","-77.05334","38.91317",2013-03-12,"transect"
"10144","-77.0284","38.91086",2013-02-12,"transect"
"4246","-77.00736","38.93645",2012-09-19,"transect"
"2160","-77.015","38.94675",2014-05-16,"Transect"
"5458","-77.03105","38.9316",2017-06-14,"transect"
"10704","-77.06612","38.90747",2016-03-22,"transect"
"11065","-77.06767","38.90626",2013-07-18,"transect"
"8207","-77.05443","38.91923",2020-01-19,"transect"
"32","-77.01936","38.95742",2020-03-22,"transect"
"7589","-77.02154","38.92238",2011-01-13,"transect"
"8696","-77.02934","38.91693",2019-03-09,"transect"
"4923","-77.01375","38.93342",2012-01-06,"transect"
"1511","-77.02419","38.9493",2017-03-31,"transect"
"3172","-77.01266","38.94142",2011-05-11,"transect"
"11111","-77.01406","38.90614",2015-09-25,"transect"
"5098","-77.01266","38.93281",2014-01-01,"transect"
"7263","-77.01718","38.92384",2016-06-24,"Transect3"
"5310","-77.02762","38.9322",2018-09-29,"transect"
"10785","-77.01406","38.90723",2016-04-06,"transect"
"3308","-77.03308","38.94069",2014-05-01,"transect"
"8554","-77.05053","38.91753",2018-03-07,"transect"
"4513","-77.04289","38.93536",2018-07-22,"transect"
"9412","-77.03152","38.91438",2018-12-02,"transect"
"11546","-77.02419","38.90432",2017-07-07,"transect"
"10790","-77.06721","38.90711",2019-08-05,"transect "
"1297","-77.01469","38.95014",2016-10-03,"transect"
"7602","-77.04539","38.92226",2016-04-14,"transect"
"158","-77.01406","38.95645",2016-12-26,"Transect3"
"1802","-77.01578","38.94833",2015-12-16,"transect"
"2857","-77.03432","38.94275",2012-01-29,"transect"
"3417","-77.0083","38.9402",2015-09-20,"transect"
"10591","-77.02528","38.90808",2012-11-19,"transect"
"10603","-77.0658","38.90795",2010-07-06,"transect"
"3373","-77.00814","38.94045",2017-06-21,"transect"
"6329","-77.03479","38.92784",2019-02-16,"transect"
"9291","-77.02715","38.91474",2020-04-08,"transect"
"10777","-77.02201","38.90723",2010-11-03,"transect"
"768","-77.02809","38.95172",2014-05-13,"transect"
"10828","-77.03386","38.90698",2016-05-11,"transect"
"7260","-77.01765","38.92384",2013-05-30,"transect"
"11530","-77.02279","38.90444",2016-07-27,"transect"
"10910","-77.01515","38.90674",2015-04-24,"transect"
"11301","-77.02061","38.90529",2015-03-18,"transect"
"2164","-77.01095","38.94675",2017-02-17,"transect"
"10398","-77.06284","38.90929",2019-09-16,"transect"
"3323","-77.01282","38.94069",2014-05-20,"transect"
"6618","-77.04913","38.92663",2018-02-22,"transect"
"1165","-77.01422","38.95051",2019-11-11,"transect"
"6627","-77.03775","38.92663",2019-01-01,"transect"
"1138","-77.02528","38.95051",2010-02-12,"transect"
"6361","-77.03386","38.92772",2015-07-16,"transect"
"8693","-77.04819","38.91693",2016-11-02,"transect"
"10601","-77.06674","38.90795",2018-12-04,"transect"
"11513","-77.02934","38.90444",2013-02-23,"transect"
"9548","-77.05115","38.9139",2016-11-04,"first_transect"
"4325","-77.02887","38.93608",2016-04-25,"transect"
"5234","-77.0203","38.93245",2018-07-20,"transect"
"430","-77.01905","38.95293",2017-08-26,"transect"
"9041","-77.02435","38.91559",2010-06-01,"transect"
"8979","-77.04492","38.91572",2012-09-28,"transect"
"1734","-77.01453","38.94857",2019-04-08,"transect"
"5058","-77.015","38.93293",2010-04-24,"transect"
"58","-77.01874","38.95729",2013-07-21,"transect"
"616","-77.00206","38.95233",2016-05-18,"transect"
"10742","-77.03401","38.90735",2012-06-15,"transect"
"2380","-77.02388","38.94566",2010-09-05,"transect"
"8692","-77.04835","38.91693",2018-04-22,"Transect1"
"207","-77.01438","38.95548",2015-04-15,"transect"
"2800","-77.00986","38.94311",2015-06-19,"transect"
"4794","-77.03728","38.93378",2019-10-19,"transect1"
"7817","-77.05115","38.92117",2016-01-30,"Transect1"
"1429","-77.0178","38.94966",2011-09-22,"transect"
"5297","-77.04383","38.9322",2012-02-23,"transect"
"4254","-77.03432","38.93633",2015-05-18,"transect"
"6142","-77.02357","38.92857",2019-12-14,"transect"
"10964","-77.0136","38.90662",2012-09-01,"transect"
"8574","-77.05287","38.91741",2015-11-06,"transect"
"5883","-77.027","38.92978",2017-01-30,"transect"
"6465","-77.03495","38.92735",2013-07-27,"transect"
"3689","-77.03915","38.93851",2018-11-22,"transect"
"10719","-77.01625","38.90747",2012-12-30,"transect "
"1495","-77.01515","38.94942",2010-07-10,"transect"
"4351","-77.04258","38.93596",2016-02-15,"transect"
"11399","-77.0044","38.90492",2016-05-06,"transect"
"516","-77.00627","38.95281",2010-07-04,"transect"
"8786","-77.0217","38.91644",2011-09-27,"transect"
"4829","-77.02965","38.93366",2015-11-15,"transect"
"4313","-77.04149","38.93608",2012-08-16,"transect"
"9571","-77.05786","38.91377",2012-07-05,"transect"
"10714","-77.02232","38.90747",2015-04-28,"transect"
"8845","-77.05614","38.91608",2018-04-04,"transect"
"2216","-77.01547","38.94651",2019-02-27,"transect"
"3165","-77.01827","38.94142",2019-03-25,"transect"
"9224","-77.05786","38.91487",2014-03-28,"transect"
"4251","-77.03947","38.93633",2018-08-23,"transect"
"6441","-77.02497","38.92748",2014-11-20,"transect"
"4898","-77.03978","38.93342",2019-12-19,"transect"
"11348","-77.02061","38.90516",2018-09-21,"transect"
"10101","-77.027","38.91111",2015-03-27,"Transect4"
"10270","-77.0616","38.91014",2012-10-11,"transect"
"6647","-77.04944","38.92651",2018-09-23,"transect"
"3946","-77.02186","38.93766",2012-04-26,"transect"
"2954","-77.0256","38.94227",2016-05-30,"transect"
"6854","-77.05115","38.92554",2016-01-28,"transect"
"2067","-77.02809","38.94711",2012-10-23,"transect"
"10252","-77.03713","38.91026",2012-01-08,"transect"
"10853","-77.06752","38.90686",2018-04-24,"transect"
"370","-77.00362","38.95317",2019-08-19,"transect"
"3531","-77.01656","38.93936",2010-02-04,"transect"
"3928","-77.01219","38.93778",2016-03-17,"transect"
"9799","-77.05957","38.91256",2017-12-07,"transect"
"1439","-77.01282","38.94966",2010-05-01,"transect"
"4014","-77.02217","38.9373",2015-09-13,"transect"
"6546","-77.05022","38.92699",2020-03-20,"transect"
"4978","-77.03401","38.93317",2019-08-06,"transect"
"905","-77.00284","38.95136",2012-02-19,"transect"
"170","-77.02341","38.9562",2012-01-18,"Transect"
"7805","-77.04399","38.92129",2018-11-04,"transect"
"3283","-77.0376","38.94081",2012-12-13,"transect"
"8703","-77.02045","38.91693",2015-10-09,"transect"
"4718","-77.03915","38.93414",2015-09-29,"transect"
"3631","-77.01515","38.93887",2015-11-30,"transect"
"7806","-77.03728","38.92129",2010-07-02,"transect"
